"subjects" "activities" "tBodyAcc-mean()-X" "tBodyAcc-mean()-Y" "tBodyAcc-mean()-Z" "tGravityAcc-mean()-X" "tGravityAcc-mean()-Y" "tGravityAcc-mean()-Z" "tBodyAccJerk-mean()-X" "tBodyAccJerk-mean()-Y" "tBodyAccJerk-mean()-Z" "tBodyGyro-mean()-X" "tBodyGyro-mean()-Y" "tBodyGyro-mean()-Z" "tBodyGyroJerk-mean()-X" "tBodyGyroJerk-mean()-Y" "tBodyGyroJerk-mean()-Z" "tBodyAccMag-mean()" "tGravityAccMag-mean()" "tBodyAccJerkMag-mean()" "tBodyGyroMag-mean()" "tBodyGyroJerkMag-mean()" "fBodyAcc-mean()-X" "fBodyAcc-mean()-Y" "fBodyAcc-mean()-Z" "fBodyAcc-meanFreq()-X" "fBodyAcc-meanFreq()-Y" "fBodyAcc-meanFreq()-Z" "fBodyAccJerk-mean()-X" "fBodyAccJerk-mean()-Y" "fBodyAccJerk-mean()-Z" "fBodyAccJerk-meanFreq()-X" "fBodyAccJerk-meanFreq()-Y" "fBodyAccJerk-meanFreq()-Z" "fBodyGyro-mean()-X" "fBodyGyro-mean()-Y" "fBodyGyro-mean()-Z" "fBodyGyro-meanFreq()-X" "fBodyGyro-meanFreq()-Y" "fBodyGyro-meanFreq()-Z" "fBodyAccMag-mean()" "fBodyAccMag-meanFreq()" "fBodyBodyAccJerkMag-mean()" "fBodyBodyAccJerkMag-meanFreq()" "fBodyBodyGyroMag-mean()" "fBodyBodyGyroMag-meanFreq()" "fBodyBodyGyroJerkMag-mean()" "fBodyBodyGyroJerkMag-meanFreq()" "tBodyAcc-std()-X" "tBodyAcc-std()-Y" "tBodyAcc-std()-Z" "tGravityAcc-std()-X" "tGravityAcc-std()-Y" "tGravityAcc-std()-Z" "tBodyAccJerk-std()-X" "tBodyAccJerk-std()-Y" "tBodyAccJerk-std()-Z" "tBodyGyro-std()-X" "tBodyGyro-std()-Y" "tBodyGyro-std()-Z" "tBodyGyroJerk-std()-X" "tBodyGyroJerk-std()-Y" "tBodyGyroJerk-std()-Z" "tBodyAccMag-std()" "tGravityAccMag-std()" "tBodyAccJerkMag-std()" "tBodyGyroMag-std()" "tBodyGyroJerkMag-std()" "fBodyAcc-std()-X" "fBodyAcc-std()-Y" "fBodyAcc-std()-Z" "fBodyAccJerk-std()-X" "fBodyAccJerk-std()-Y" "fBodyAccJerk-std()-Z" "fBodyGyro-std()-X" "fBodyGyro-std()-Y" "fBodyGyro-std()-Z" "fBodyAccMag-std()" "fBodyBodyAccJerkMag-std()" "fBodyBodyGyroMag-std()" "fBodyBodyGyroJerkMag-std()"
8 "LAYING" 0.236836835462185 -0.0131128440285714 -0.0967996121151261 -0.332310936739496 0.70224608697479 0.631425992857143 0.0930725081605042 -0.00293033028184874 -0.0156394464823277 -0.0110782301536134 -0.120318753378151 0.134584716344538 -0.102050448386555 -0.0381297730654538 -0.0591232682352941 -0.937272465042017 -0.937272465042017 -0.979487067731092 -0.936540820756303 -0.981980221848739 -0.952103380168067 -0.950497793109244 -0.955602503781513 -0.311569742310084 0.0926505024840336 0.171660976296639 -0.978798866890756 -0.97384417184874 -0.976754919327731 -0.00131842045210084 -0.0869398930109244 -0.0217721518165546 -0.96862210512605 -0.958106258991597 -0.962347986134454 -0.126096909662185 -0.163871883213445 0.0147564914789916 -0.929957041689076 0.0508169366084034 -0.974678231596639 0.225428072512605 -0.952826308319328 -0.0751062616394958 -0.974835044537815 0.166220855978151 -0.943071731546218 -0.940783406302521 -0.941611965512605 -0.900158238907563 -0.964342642689076 -0.944283682689076 -0.978786226302521 -0.973199039915966 -0.979607494705882 -0.972796100336135 -0.955609568991597 -0.963790067142857 -0.981137028235294 -0.975755561260504 -0.983688036638655 -0.903962447983193 -0.903962447983193 -0.974285639327731 -0.941273421344538 -0.973763853193277 -0.93998708489916 -0.939358157285714 -0.938538918823529 -0.980761385210084 -0.974449380168067 -0.981082073613445 -0.974262831428571 -0.954605184789916 -0.967621786806723 -0.906627783310924 -0.972726155630252 -0.944300568067227 -0.974134666554622
9 "LAYING" 0.281163073715278 -0.0169925876082639 -0.112883238763889 -0.265642794263889 0.818836626180556 0.323460309583333 0.0787363883055556 0.0121901897782639 -0.00516576915881944 -0.0155990408618056 -0.0787619462777778 0.1125913230625 -0.102540261944444 -0.0399101339284722 -0.0624225761520833 -0.963597352013889 -0.963597352013889 -0.982709749375 -0.949198319930556 -0.983007949652778 -0.974954931805556 -0.971645743194444 -0.964100380972222 -0.275428768501389 0.260743231088542 0.152708336125417 -0.983664272916667 -0.976486917777778 -0.978162686666667 0.133573684196806 0.0447048978076389 0.0436515881868056 -0.965992080069444 -0.965211436944444 -0.969641567986111 0.0292247643611111 -0.163617675484722 0.129691851024792 -0.964586051041667 0.104241483750694 -0.978394653541667 0.310397214392361 -0.955407012916667 -0.0709581670895139 -0.977162297291667 0.175240538949444 -0.970119786319444 -0.972942942152778 -0.951576897083333 -0.960960953611111 -0.989745275208333 -0.964975012638889 -0.984052410277778 -0.976676041388889 -0.980745161666667 -0.969909700416667 -0.960721231388889 -0.969119206458333 -0.976894835902778 -0.979287073611111 -0.986247164375 -0.956334471041667 -0.956334471041667 -0.978625195069444 -0.940936471180556 -0.976154571944444 -0.968442953194444 -0.974581119305556 -0.948490886875 -0.986044904236111 -0.978669926041667 -0.981965367638889 -0.971468889791667 -0.958892427916667 -0.971809288402778 -0.958285792013889 -0.977907597083333 -0.942525664722222 -0.976371345902778
10 "LAYING" 0.274227162571429 -0.0166103510562857 -0.107310493242857 -0.206783742242857 -0.0199270225714286 0.893884468571429 0.0783960268571429 0.0132805054325714 -0.00154105089764286 -0.0161545406857143 -0.113675060885714 0.0966210349428571 -0.1022095722 -0.0347735325871429 -0.0576790435142857 -0.961834634857143 -0.961834634857143 -0.988349656571429 -0.951777099571429 -0.990839526285714 -0.980213187428571 -0.963635575142857 -0.974580069142857 -0.34641362517 -0.1830181401 0.130679193077143 -0.988580046285714 -0.984752927142857 -0.985544945285714 0.06559671734 -0.0185799188572857 0.0652078600842857 -0.975892407428571 -0.976092920571429 -0.985957788 -0.125551597817143 -0.2155078006 0.100235755224429 -0.968020521285714 -0.121302340485714 -0.987514525142857 0.353266127962857 -0.970249638857143 -0.124998552485714 -0.988695277714286 0.090987582813 -0.973691429428571 -0.943061150285714 -0.965490276285714 -0.963761977857143 -0.966087103857143 -0.967886002 -0.988416723857143 -0.984867286857143 -0.987644127 -0.977010769857143 -0.970747514 -0.984781484857143 -0.985835459428571 -0.989046576 -0.994465157714286 -0.957895927714286 -0.957895927714286 -0.987891003571429 -0.959020036285714 -0.988212425428571 -0.971409075142857 -0.937083636714286 -0.962524372714286 -0.989287359142857 -0.986215013 -0.988348904571429 -0.977509583571429 -0.968135251857143 -0.985730995857143 -0.958111895857143 -0.98724716 -0.958975084 -0.988058401142857
11 "LAYING" 0.269780085577465 -0.0168462006729577 -0.107006279704225 -0.19913309 0.658792072253521 0.722657502112676 0.077908974656338 0.00706867100408451 -0.000143542544507042 -0.0234756467113239 -0.0944580192535211 0.111440490309859 -0.102049763957746 -0.0361961143943662 -0.0604927046338028 -0.953021411126761 -0.953021411126761 -0.981607627887324 -0.960733121690141 -0.985542411126761 -0.974359280140845 -0.954648102253521 -0.965406091549296 -0.115141826580282 0.0546075608732394 0.0834467170676056 -0.98147206915493 -0.977212387746479 -0.98038005915493 0.188447976580282 0.0279305879725352 0.0265752327492958 -0.971949211126761 -0.973669098591549 -0.976164852112676 0.00656792310211268 0.0154847631971831 0.131970584167183 -0.961046326338028 -0.0494678208816901 -0.979687318732394 0.374273668633803 -0.969014444788732 -0.0465567390414085 -0.982765526478873 0.242850862323944 -0.972960567323944 -0.944792875211268 -0.953476700140845 -0.961063222394366 -0.961466681267606 -0.957164565211268 -0.981489017183099 -0.976960542816901 -0.98281300056338 -0.975893061830986 -0.971484336197183 -0.976200771267606 -0.980792372112676 -0.983135596619718 -0.988221713380282 -0.948257993521127 -0.948257993521127 -0.980126745352113 -0.959325498732394 -0.982038121126761 -0.972438525352113 -0.942791615915493 -0.950116956478873 -0.983213244366197 -0.978343915774648 -0.983854158873239 -0.977203498309859 -0.970627806901408 -0.978357126056338 -0.949042531690141 -0.979657231408451 -0.96002383915493 -0.981983437605634
12 "LAYING" 0.272653733493976 -0.0171426864421687 -0.10898146186747 -0.680043155060241 0.725646622771084 0.68762385253012 0.0772317998650602 0.011149573306747 -0.000988690855325301 -0.0312072730559566 -0.0952628014096386 0.10860511373494 -0.0956018266746988 -0.0371476597051807 -0.0599161477951807 -0.96626080686747 -0.96626080686747 -0.98478434 -0.953263432771084 -0.985342497710843 -0.97453373 -0.972798824096386 -0.985340447349398 -0.25318866264 0.292492930166145 0.293722260911807 -0.983478561807229 -0.974878270963855 -0.986506488795181 0.135277438 0.0838227031284337 0.117028928487952 -0.974196217590361 -0.972061003493976 -0.97393233253012 0.249209411510602 -0.156450013338554 0.0518654912277108 -0.971957401325301 0.168481196584337 -0.980621564096386 0.211317149549398 -0.965624724457831 0.0778651216506024 -0.981890470361446 0.0457006718048193 -0.965019579518072 -0.973449968554217 -0.984672837228916 -0.958959611084337 -0.986993149638554 -0.988819031566265 -0.983605223493976 -0.974524522650602 -0.988260181084337 -0.981357611445783 -0.963617705662651 -0.973197523855422 -0.976105663493976 -0.984607728915663 -0.986958363975904 -0.963193489036145 -0.963193489036145 -0.980668287831325 -0.955906646506024 -0.980245510843374 -0.962085001204819 -0.974832075662651 -0.984740998192771 -0.985278006987952 -0.975964111566265 -0.988558703373494 -0.983944795060241 -0.959831365783133 -0.975417523855422 -0.964056773975904 -0.979452188433735 -0.957496024457831 -0.97932784746988
13 "LAYING" 0.271325472455556 -0.0184233048415556 -0.103253832233333 -0.174349174822222 0.599992678 0.788251027111111 0.0820150201077778 0.0119943671007778 -0.0139053438591111 -0.0305126188777778 -0.113800486377778 0.0980906517 -0.0964118375066667 -0.0346275066055556 -0.0601398663555556 -0.952596583222222 -0.952596583222222 -0.982800330555556 -0.949278890222222 -0.985915906888889 -0.968234375555556 -0.960069247 -0.961772190555556 -0.5170305295 0.0857486930922889 0.0249888787754444 -0.984188841222222 -0.972039417111111 -0.981630805333333 0.0883780669131111 -0.0257551308055556 0.043929421471 -0.973410473 -0.964968005222222 -0.980811216111111 -0.105481413654444 -0.407760367 0.266238545 -0.953769071222222 -0.101802808811111 -0.978444123888889 0.299647660524444 -0.962349012888889 -0.20657270175 -0.982993315111111 0.209995237416667 -0.955019866222222 -0.956959422222222 -0.945653787777778 -0.945905270555556 -0.983732936111111 -0.952416332444444 -0.984826520888889 -0.971584753222222 -0.983977644222222 -0.975411857555556 -0.952147091444444 -0.981345430888889 -0.984643717333333 -0.981998497777778 -0.988749495666667 -0.942186431444444 -0.942186431444444 -0.978552618777778 -0.949289148 -0.982246471555556 -0.950929451222222 -0.957258971111111 -0.940919006555556 -0.987061376777778 -0.973164432777778 -0.984925270666667 -0.976226919888889 -0.946599855444444 -0.983270707333333 -0.944449070888889 -0.977604878888889 -0.949736575111111 -0.982305117444444
14 "LAYING" 0.279959721194444 -0.0142629864502778 -0.110800924652778 -0.418494577083333 0.632484075694444 0.771903907083333 0.0752202242222222 0.00459834754236111 -0.00467438744166667 -0.0208311371125 -0.09257231175 0.145003879319444 -0.100203934722222 -0.037608730565 -0.0702723568194445 -0.934993799305556 -0.934993799305556 -0.971169779305556 -0.926616373333333 -0.981716936388889 -0.953758542777778 -0.925524703472222 -0.954219235555556 -0.224663531040542 0.0878775831008333 0.214869419902778 -0.969570326944444 -0.954833264305556 -0.970918941666667 0.0734034055506944 -0.12196479475 0.0415523452236111 -0.95336692 -0.964698258611111 -0.942570240416667 -0.116959069579167 -0.143181333825 0.0627250150652778 -0.929818990972222 0.0988290426666667 -0.962654791527778 0.208852833405556 -0.946055840972222 -0.0786142233430556 -0.976638980972222 0.112423708402778 -0.947735251944444 -0.913276301666667 -0.942945807916667 -0.928781249027778 -0.958826938556944 -0.952435389166667 -0.970355191527778 -0.955151526805556 -0.974527011944444 -0.956641905833333 -0.9618849625 -0.933251870694444 -0.972092602916667 -0.980484171388889 -0.978636301805555 -0.909407761152778 -0.909407761152778 -0.959849821805556 -0.923911565972222 -0.974201690972222 -0.945656808055556 -0.912562856666667 -0.941163951388889 -0.974126068055556 -0.9589609575 -0.976833164027778 -0.958030986944444 -0.960711254583333 -0.936965638611111 -0.913267251263889 -0.955635614444444 -0.923552358194444 -0.972789020833333
15 "LAYING" 0.274038007986111 -0.0216553835833333 -0.104256776291667 -0.391564962777778 0.438434067361111 0.918782825277778 0.0831787608333333 0.01535144005125 -0.00628235060277778 -0.0113399724663889 -0.105052917 0.111078594708333 -0.102024922819444 -0.0372449750569444 -0.0621991626111111 -0.962959196805556 -0.962959196805556 -0.987010197361111 -0.949418000972222 -0.984557478611111 -0.970037238333333 -0.982072295833333 -0.977515213888889 -0.424151160897222 0.0637688819034028 0.298416658291667 -0.986204659166667 -0.988230264166667 -0.982415511805556 0.206066869445833 0.0982745766404167 0.230107945944444 -0.979676078055556 -0.96846913625 -0.984238807777778 0.13145543361875 -0.1472313939875 0.289184530733333 -0.967747053194444 0.0359321171277778 -0.985905703888889 0.338094710990278 -0.966239347916667 0.102453271218056 -0.981846854305556 0.225885068995833 -0.956756363194444 -0.976309827361111 -0.973223495416667 -0.947948758194444 -0.982794562916667 -0.976780462083333 -0.986360446805556 -0.988611616666667 -0.984663476666667 -0.981849400972222 -0.959195236388889 -0.983920132638889 -0.985027850416667 -0.979427763472222 -0.994908984861111 -0.957871990555555 -0.957871990555555 -0.986685651527778 -0.957227585972222 -0.981314831666667 -0.952410957638889 -0.974304149166667 -0.972261283055556 -0.987840852638889 -0.989995616944444 -0.985502011944444 -0.982665212638889 -0.954997309583333 -0.98531784125 -0.958465695416667 -0.986540200694444 -0.959025538194444 -0.98158514125
16 "LAYING" 0.250791828613699 -0.0188943663671233 -0.100428830260274 -0.461102531369863 0.620658919917808 0.526353818315068 0.0879071687671233 0.0284619311524658 -0.0307179435315068 0.00372723459589041 -0.0716401726150685 0.139718671465753 -0.101646999342466 -0.0426718870280822 -0.0596922147205479 -0.56047777609589 -0.56047777609589 -0.962161355890411 -0.809688545342466 -0.969783262465753 -0.929147371232877 -0.78494581909589 -0.816197953561644 -0.403359505161644 -0.0800093983775342 -0.0315562255205479 -0.972859085753425 -0.946802003561644 -0.962632674520548 -0.0416113196575342 -0.279813645884932 -0.109253586720137 -0.890517539315068 -0.946259639315069 -0.924536860547945 -0.205003716106849 -0.262888528465753 -0.139861213767123 -0.774481943616438 -0.241575056393973 -0.96008314739726 0.200493940424658 -0.910126993561644 -0.334849564949315 -0.96825160890411 0.0859903395931507 -0.909116474109589 -0.691770680561644 -0.717262004013699 -0.829554947808219 -0.643578361424658 -0.610161166287671 -0.973323412328767 -0.945687169726027 -0.96783552630137 -0.889769639726027 -0.936630803287671 -0.91092799 -0.957381145068493 -0.971564323013699 -0.974242254520548 -0.649254767945205 -0.649254767945205 -0.961931605342466 -0.856017369726027 -0.96830952260274 -0.902547712465753 -0.67238425569863 -0.694100368012329 -0.976423984657534 -0.948414293561644 -0.971885370136986 -0.891308069041096 -0.932293334794521 -0.915467504246575 -0.651353241643836 -0.963601212876712 -0.850661340684931 -0.970457947534247
17 "LAYING" 0.271645864540789 -0.0191895728026316 -0.105002540289474 -0.621309715263158 0.803015011578947 0.614523405921053 0.0866502529210526 0.0124420033513158 -0.00614755098663158 -0.0170656239526316 -0.0903229228815789 0.152436344328947 -0.100368640868421 -0.0396682720394737 -0.0711533355789474 -0.976785042368421 -0.976785042368421 -0.989970604210526 -0.951863594736842 -0.99219798 -0.973262289210526 -0.983664034342105 -0.984923123552632 -0.210237992646053 0.274378315092105 0.374613940986842 -0.989224043947368 -0.987115080789474 -0.987308252236842 0.137090425315789 0.127044302263158 0.148820983839737 -0.988386324868421 -0.983127999342105 -0.970171219605263 0.153049810180263 -0.0665477247486842 0.206193013839342 -0.969269114078947 0.277268278907895 -0.989138184473684 0.350704034325 -0.974305179605263 0.111740579146316 -0.990430914078947 0.239935477563158 -0.969445445263158 -0.983231351842105 -0.984500013157895 -0.944472488552632 -0.987887995263158 -0.984081708947368 -0.989315824868421 -0.987182887763158 -0.989064628947368 -0.990328197763158 -0.979325678815789 -0.969302237763158 -0.992665154868421 -0.989063341973684 -0.993759841842105 -0.964355190394737 -0.964355190394737 -0.989101949473684 -0.965676821973684 -0.989917354473684 -0.967971891447368 -0.983317083947368 -0.984854487894737 -0.990410106973684 -0.988238648552632 -0.989370490789474 -0.990970119605263 -0.977491843421053 -0.971789046710526 -0.966576631710526 -0.987901463289474 -0.96613921868421 -0.989628012236842
18 "LAYING" 0.274102492432432 -0.0179867611216216 -0.107699732837838 -0.530434604864865 0.567879494054054 0.84539238027027 0.0766268551324324 0.0126491088851351 -0.000685549292837838 -0.0195427328781081 -0.0957839566891892 0.118738360783784 -0.101147695256757 -0.0362186160902703 -0.0642797849864865 -0.982091652162162 -0.982091652162162 -0.988372773648649 -0.966917594459459 -0.994355043783784 -0.980631846891892 -0.982915951891892 -0.987356589864865 -0.173719387825676 0.254636552121622 0.360078542418919 -0.986679572567568 -0.985257277297297 -0.988033129054054 0.0961256024564865 0.0629930660081081 0.148092918859459 -0.987028539054054 -0.986795837297297 -0.979202019189189 0.0911101099674324 -0.0195690475405405 0.254804846483784 -0.981389017702703 0.368679681202703 -0.988098902567568 0.405104858945946 -0.979890667972973 0.174311654377973 -0.993563778648649 0.348321453205405 -0.978455153108108 -0.983736043783784 -0.986636996081081 -0.971183862702703 -0.993701742972973 -0.989056311351351 -0.986471899324324 -0.985159461756757 -0.989685146621622 -0.988837212162162 -0.98428747527027 -0.97837499972973 -0.993503720810811 -0.993025877297297 -0.993296720540541 -0.978920176216216 -0.978920176216216 -0.988586771351351 -0.971915732837838 -0.993484313243243 -0.977615702567568 -0.984269087972973 -0.986582387972973 -0.987477465405405 -0.986116008783784 -0.989901169864865 -0.989382328918919 -0.983052318513513 -0.980096438108108 -0.980296339054054 -0.988174859594595 -0.971806236756757 -0.993552299324324
19 "LAYING" 0.2759134825 -0.0167537858225 -0.1083448529625 -0.490334541875 0.1440732745 0.0157570025 0.0780770644 0.005939923320625 0.006009719386425 -0.017367705735 -0.097448733725 0.09357912315 -0.1045116270375 -0.03560100499625 -0.05345019146375 -0.95811223025 -0.95811223025 -0.978455341875 -0.93710692125 -0.978220270625 -0.9739308675 -0.958436369 -0.961115672375 -0.33011001977875 -0.07483910088875 0.23330851938875 -0.980013419 -0.978094827375 -0.970251565375 0.104292020185 0.0010860935176125 0.038219081345 -0.946804234625 -0.9658244555 -0.961164844875 -0.2588609698375 -0.34947254522625 0.123627590803375 -0.961035587625 0.038386092475 -0.9734362485 0.26685931489625 -0.944218369375 -0.18113593077125 -0.971830582375 0.01188286097125 -0.9688882955 -0.945386780375 -0.956450342875 -0.970599089375 -0.9697590285 -0.97912466575 -0.9801647165 -0.97867953975 -0.973071655875 -0.95516227975 -0.960057463625 -0.96237491175 -0.9608029485 -0.98039978225 -0.981418916 -0.9545740295 -0.9545740295 -0.973312647875 -0.928940913375 -0.96977327725 -0.967324863875 -0.94200397775 -0.956770904875 -0.98220590125 -0.981117467 -0.974530843125 -0.958092114 -0.957552988125 -0.966312024 -0.95756401875 -0.972336128625 -0.931675004125 -0.96931982125
20 "LAYING" 0.287295196811594 -0.0171965484202899 -0.109462068173913 -0.346789842753623 0.807535373478261 0.590452224057971 0.0718861195971014 0.0116912059556522 0.00241542784130435 -0.0258281004782609 -0.0761814357028986 0.127411971652174 -0.0995339880724638 -0.0386768295072464 -0.0674469666086956 -0.986493196666667 -0.986493196666667 -0.992725367826087 -0.971923623043478 -0.997322526811594 -0.986626999275362 -0.989034304057971 -0.989473926666667 -0.0876059706014493 0.328259354627536 0.334787399391304 -0.992153982028986 -0.989398823913043 -0.992018447826087 0.138616312664928 0.134734984846377 0.165235128105797 -0.99312260884058 -0.993696336521739 -0.976184322608696 0.23594998557971 0.0401385255637681 0.250307629215942 -0.986800645362319 0.435846931652174 -0.993998275797101 0.488088499666667 -0.98400134173913 0.233760096173913 -0.997617389275362 0.426301679855072 -0.984219555507246 -0.990240946666667 -0.987255149855072 -0.972939889855073 -0.99424764884058 -0.98577817826087 -0.99200598942029 -0.989513565652174 -0.993288313333333 -0.994276591304348 -0.992750957826087 -0.97499461942029 -0.99654254057971 -0.997081575652174 -0.995380794637681 -0.981572147681159 -0.981572147681159 -0.994646916811594 -0.977040093043478 -0.997666071594203 -0.983432309130435 -0.990680395362319 -0.986378776086957 -0.99254347826087 -0.990468082753623 -0.993107759855072 -0.994652185217391 -0.992240785652174 -0.976858964492754 -0.981599783623188 -0.994366667681159 -0.976679046231884 -0.99758523057971
21 "LAYING" 0.281033900571429 -0.0194494098614286 -0.1036581505 -0.344737755285714 0.732661247714286 0.681459210714286 0.0752196666428571 0.0107680190087143 -0.000374189681428571 -0.0267812218571429 -0.0761476351714286 0.0938472163142857 -0.102277358585714 -0.0384875867528571 -0.0595736770285714 -0.969829984285714 -0.969829984285714 -0.97923282 -0.962284921142857 -0.985086413428571 -0.974789999285714 -0.959974274571429 -0.970321991714286 -0.222958352901429 0.0705691086571429 0.230269753914286 -0.976887901571429 -0.971696279857143 -0.975632420428571 0.0410381510042857 -0.141961208041714 0.0650536847772571 -0.971789052714286 -0.968170332428571 -0.967577361142857 -0.06617939667 -0.239924763457143 0.0674681472885714 -0.962840820428571 0.17601722025 -0.969949269571429 0.172121086168571 -0.962001199 -0.0802049169128571 -0.977821335571429 0.107252553754286 -0.976362515428571 -0.954201823857143 -0.967044236428571 -0.979563942714286 -0.988930714857143 -0.983274524857143 -0.977463775571429 -0.971049778142857 -0.979517896142857 -0.973662822428571 -0.966041673 -0.968889156142857 -0.983775833714286 -0.980357062142857 -0.980768874571429 -0.960167907285714 -0.960167907285714 -0.969642290285714 -0.951264441 -0.976177142571429 -0.977045260571429 -0.9535584 -0.967188198571429 -0.980350748142857 -0.972434196714286 -0.982281553142857 -0.974488400714286 -0.965134152428571 -0.972199238 -0.964051810714286 -0.968087778 -0.952644449285714 -0.975481548714286
